0.61975,-0.33127,-0.067376,-0.52034,0.60898,-0.88876,-0.97931,0.096388,1.4131,-2.7258,0.11066,-1.4263,0
0.61906,-0.33165,-0.067984,-0.52229,0.60949,-0.89016,-0.98803,0.093865,1.4235,-2.7521,0.10993,-1.4414,0
0.61839,-0.33202,-0.068575,-0.5242,0.60988,-0.89147,-0.99643,0.091399,1.4337,-2.7778,0.1092,-1.4562,0
0.61773,-0.33238,-0.069149,-0.52607,0.61016,-0.89271,-1.0045,0.08899,1.4435,-2.8027,0.10846,-1.4706,0
0.6171,-0.33273,-0.069707,-0.52789,0.61035,-0.89387,-1.0123,0.086636,1.453,-2.8269,0.10772,-1.4845,0
0.61649,-0.33307,-0.070248,-0.52968,0.61045,-0.89497,-1.0198,0.084337,1.4622,-2.8504,0.10698,-1.4981,0
0.61589,-0.3334,-0.070774,-0.53142,0.61045,-0.89602,-1.027,0.082092,1.4711,-2.8733,0.10624,-1.5113,0
0.61531,-0.33372,-0.071284,-0.53313,0.61037,-0.897,-1.0339,0.0799,1.4798,-2.8955,0.1055,-1.5242,0
0.61475,-0.33404,-0.071779,-0.5348,0.61021,-0.89794,-1.0406,0.07776,1.4882,-2.9171,0.10477,-1.5367,0
0.61421,-0.33434,-0.072259,-0.53642,0.60996,-0.89882,-1.047,0.075671,1.4963,-2.9381,0.10404,-1.5488,0
0.61368,-0.33464,-0.072725,-0.53802,0.60965,-0.89966,-1.0531,0.073632,1.5041,-2.9584,0.10332,-1.5605,0
0.61317,-0.33493,-0.073176,-0.53957,0.60926,-0.90046,-1.059,0.071643,1.5117,-2.9781,0.10261,-1.572,0
0.61267,-0.33521,-0.073614,-0.54109,0.6088,-0.90122,-1.0647,0.069702,1.519,-2.9972,0.10191,-1.583,0
0.61219,-0.33548,-0.074038,-0.54258,0.60828,-0.90195,-1.0701,0.067808,1.5261,-3.0158,0.10121,-1.5938,0
0.61172,-0.33574,-0.074448,-0.54403,0.60769,-0.90263,-1.0753,0.065961,1.533,-3.0338,0.10053,-1.6042,0
0.61127,-0.336,-0.074846,-0.54544,0.60703,-0.90329,-1.0802,0.06416,1.5397,-3.0512,0.099857,-1.6143,0
0.61084,-0.33625,-0.07523,-0.54683,0.60632,-0.90391,-1.085,0.062404,1.5461,-3.068,0.099197,-1.6241,0
0.61041,-0.33649,-0.075603,-0.54818,0.60555,-0.9045,-1.0895,0.060691,1.5523,-3.0844,0.098549,-1.6336,0
0.61,-0.33672,-0.075963,-0.5495,0.60473,-0.90506,-1.0939,0.059022,1.5583,-3.1001,0.097915,-1.6427,0
0.60961,-0.33694,-0.076311,-0.55079,0.60385,-0.90559,-1.098,0.057395,1.564,-3.1154,0.097294,-1.6516,0
0.60923,-0.33716,-0.076647,-0.55205,0.60292,-0.9061,-1.102,0.055809,1.5696,-3.1302,0.096688,-1.6602,0
0.60886,-0.33737,-0.076971,-0.55328,0.60193,-0.90658,-1.1057,0.054264,1.575,-3.1444,0.096096,-1.6685,0
0.6085,-0.33758,-0.077285,-0.55448,0.6009,-0.90703,-1.1093,0.052758,1.5802,-3.1582,0.09552,-1.6765,0
0.60816,-0.33777,-0.077587,-0.55565,0.59982,-0.90745,-1.1128,0.051291,1.5852,-3.1715,0.094959,-1.6842,0
0.60783,-0.33796,-0.077879,-0.5568,0.59869,-0.90785,-1.116,0.049862,1.59,-3.1843,0.094414,-1.6916,0
0.60751,-0.33815,-0.07816,-0.55791,0.59751,-0.90822,-1.1191,0.04847,1.5947,-3.1967,0.093885,-1.6988,0
0.6072,-0.33832,-0.07843,-0.55901,0.59629,-0.90856,-1.1221,0.047114,1.5992,-3.2086,0.093372,-1.7057,0
0.6069,-0.33849,-0.07869,-0.56007,0.59502,-0.90888,-1.1249,0.045794,1.6035,-3.2201,0.092876,-1.7124,0
0.60662,-0.33866,-0.078941,-0.56111,0.59371,-0.90918,-1.1275,0.044509,1.6076,-3.2311,0.092396,-1.7188,0
0.60635,-0.33881,-0.079181,-0.56213,0.59235,-0.90945,-1.13,0.043257,1.6116,-3.2417,0.091933,-1.725,0
0.60608,-0.33897,-0.079412,-0.56313,0.59095,-0.90969,-1.1324,0.042039,1.6154,-3.2518,0.091488,-1.7309,0
0.60583,-0.33911,-0.079634,-0.5641,0.58951,-0.9099,-1.1346,0.040853,1.619,-3.2616,0.091059,-1.7365,0
0.60559,-0.33925,-0.079846,-0.56504,0.58803,-0.91009,-1.1368,0.039698,1.6225,-3.2709,0.090647,-1.742,0
0.60536,-0.33938,-0.080049,-0.56597,0.58651,-0.91026,-1.1388,0.038575,1.6259,-3.2799,0.090253,-1.7472,0
0.60514,-0.33951,-0.080244,-0.56687,0.58495,-0.91039,-1.1406,0.037481,1.6291,-3.2885,0.089876,-1.7522,0
0.60493,-0.33963,-0.08043,-0.56776,0.58334,-0.9105,-1.1424,0.036417,1.6322,-3.2966,0.089516,-1.7569,0
0.60472,-0.33975,-0.080607,-0.56862,0.5817,-0.91058,-1.1441,0.035382,1.6351,-3.3044,0.089173,-1.7614,0
0.60453,-0.33986,-0.080775,-0.56947,0.58002,-0.91063,-1.1456,0.034375,1.6379,-3.3119,0.088847,-1.7657,0
0.60435,-0.33996,-0.080936,-0.57029,0.5783,-0.91065,-1.147,0.033395,1.6406,-3.319,0.088539,-1.7698,0
0.60417,-0.34006,-0.081089,-0.5711,0.57654,-0.91065,-1.1484,0.032442,1.6431,-3.3257,0.088248,-1.7737,0
0.60401,-0.34016,-0.081233,-0.57189,0.57474,-0.91061,-1.1496,0.031515,1.6455,-3.332,0.087974,-1.7774,0
0.60385,-0.34024,-0.08137,-0.57266,0.5729,-0.91054,-1.1508,0.030613,1.6478,-3.3381,0.087718,-1.7809,0
0.6037,-0.34033,-0.081499,-0.57341,0.57102,-0.91045,-1.1519,0.029736,1.6499,-3.3437,0.087478,-1.7842,0
0.60357,-0.34041,-0.081621,-0.57415,0.56911,-0.91032,-1.1529,0.028884,1.652,-3.3491,0.087255,-1.7873,0
0.60343,-0.34048,-0.081735,-0.57487,0.56716,-0.91016,-1.1538,0.028054,1.6539,-3.3541,0.087049,-1.7902,0
0.60331,-0.34055,-0.081843,-0.57557,0.56517,-0.90997,-1.1546,0.027248,1.6557,-3.3588,0.08686,-1.7929,0
0.6032,-0.34061,-0.081943,-0.57626,0.56314,-0.90975,-1.1554,0.026464,1.6574,-3.3632,0.086688,-1.7954,0
0.60309,-0.34067,-0.082036,-0.57694,0.56107,-0.90949,-1.156,0.025702,1.659,-3.3673,0.086532,-1.7978,0
0.60299,-0.34073,-0.082122,-0.5776,0.55897,-0.9092,-1.1566,0.024961,1.6604,-3.371,0.086393,-1.7999,0
0.6029,-0.34078,-0.082202,-0.57825,0.55682,-0.90887,-1.1572,0.024241,1.6618,-3.3745,0.086271,-1.8019,0
0.60281,-0.34082,-0.082274,-0.57888,0.55464,-0.90851,-1.1577,0.023541,1.6631,-3.3777,0.086165,-1.8037,0
0.60274,-0.34086,-0.082341,-0.5795,0.55242,-0.90812,-1.1581,0.02286,1.6642,-3.3806,0.086075,-1.8054,0
0.60267,-0.3409,-0.082401,-0.58011,0.55017,-0.90769,-1.1584,0.022199,1.6653,-3.3832,0.086001,-1.8068,0
0.60261,-0.34093,-0.082455,-0.58071,0.54787,-0.90722,-1.1587,0.021556,1.6662,-3.3855,0.085943,-1.8081,0
0.60255,-0.34096,-0.082502,-0.58129,0.54554,-0.90671,-1.159,0.020932,1.6671,-3.3875,0.085902,-1.8093,0
0.6025,-0.34098,-0.082544,-0.58187,0.54317,-0.90617,-1.1591,0.020325,1.6678,-3.3893,0.085876,-1.8103,0
0.60246,-0.341,-0.082579,-0.58243,0.54076,-0.90559,-1.1593,0.019735,1.6685,-3.3908,0.085866,-1.8111,0
0.60242,-0.34102,-0.082609,-0.58298,0.53831,-0.90497,-1.1594,0.019162,1.6691,-3.392,0.085872,-1.8118,0
0.6024,-0.34103,-0.082632,-0.58352,0.53582,-0.90431,-1.1594,0.018605,1.6696,-3.393,0.085893,-1.8123,0
0.60237,-0.34104,-0.08265,-0.58405,0.53329,-0.90361,-1.1594,0.018064,1.67,-3.3937,0.08593,-1.8126,0
0.60236,-0.34104,-0.082663,-0.58458,0.53073,-0.90287,-1.1593,0.017538,1.6703,-3.3942,0.085982,-1.8128,0
0.60235,-0.34104,-0.08267,-0.58509,0.52812,-0.90209,-1.1593,0.017027,1.6705,-3.3944,0.08605,-1.8129,0
0.60234,-0.34104,-0.082671,-0.58559,0.52547,-0.90126,-1.1591,0.016531,1.6707,-3.3944,0.086132,-1.8128,0
0.60235,-0.34103,-0.082667,-0.58609,0.52279,-0.9004,-1.159,0.016049,1.6707,-3.3942,0.08623,-1.8126,0
0.60236,-0.34102,-0.082658,-0.58658,0.52006,-0.89948,-1.1588,0.015581,1.6707,-3.3937,0.086343,-1.8122,0
0.60237,-0.34101,-0.082644,-0.58706,0.5173,-0.89853,-1.1585,0.015126,1.6706,-3.3929,0.086471,-1.8117,0
0.60239,-0.34099,-0.082624,-0.58753,0.51449,-0.89753,-1.1583,0.014685,1.6704,-3.3919,0.086614,-1.8111,0
0.60242,-0.34096,-0.082599,-0.58799,0.51164,-0.89648,-1.158,0.014256,1.6701,-3.3908,0.086772,-1.8103,0
0.60245,-0.34094,-0.08257,-0.58845,0.50876,-0.89539,-1.1577,0.013839,1.6698,-3.3893,0.086944,-1.8094,0
0.60248,-0.34091,-0.082535,-0.5889,0.50583,-0.89425,-1.1573,0.013434,1.6694,-3.3877,0.087132,-1.8084,0
0.60253,-0.34088,-0.082496,-0.58934,0.50286,-0.89307,-1.1569,0.013041,1.6689,-3.3858,0.087333,-1.8072,0
0.60257,-0.34084,-0.082451,-0.58978,0.49984,-0.89183,-1.1565,0.012659,1.6683,-3.3837,0.08755,-1.8059,0
0.60263,-0.3408,-0.082402,-0.59021,0.49679,-0.89055,-1.1561,0.012289,1.6677,-3.3814,0.087781,-1.8045,0
0.60269,-0.34076,-0.082349,-0.59064,0.49369,-0.88921,-1.1557,0.011929,1.667,-3.3789,0.088026,-1.8029,0
0.60275,-0.34071,-0.08229,-0.59106,0.49055,-0.88783,-1.1552,0.011579,1.6662,-3.3762,0.088286,-1.8012,0
0.60282,-0.34066,-0.082227,-0.59148,0.48736,-0.88639,-1.1547,0.01124,1.6654,-3.3733,0.08856,-1.7994,0
0.60289,-0.34061,-0.08216,-0.59189,0.48413,-0.8849,-1.1542,0.01091,1.6645,-3.3702,0.088849,-1.7975,0
0.60297,-0.34056,-0.082088,-0.59229,0.48086,-0.88335,-1.1537,0.01059,1.6635,-3.3669,0.089152,-1.7954,0
0.60306,-0.3405,-0.082012,-0.59269,0.47754,-0.88176,-1.1532,0.010279,1.6624,-3.3633,0.089469,-1.7933,0
0.60314,-0.34043,-0.081932,-0.59309,0.47418,-0.8801,-1.1527,0.0099776,1.6613,-3.3596,0.089801,-1.791,0
0.60324,-0.34037,-0.081847,-0.59348,0.47077,-0.8784,-1.1521,0.0096846,1.6602,-3.3557,0.090146,-1.7886,0
0.60334,-0.3403,-0.081758,-0.59387,0.46732,-0.87663,-1.1516,0.0094002,1.6589,-3.3516,0.090507,-1.7861,0
0.60344,-0.34023,-0.081665,-0.59425,0.46382,-0.87481,-1.151,0.009124,1.6576,-3.3473,0.090881,-1.7835,0
0.60355,-0.34016,-0.081567,-0.59463,0.46028,-0.87293,-1.1504,0.0088559,1.6563,-3.3428,0.09127,-1.7807,0
0.60366,-0.34008,-0.081466,-0.59501,0.45668,-0.87098,-1.1498,0.0085956,1.6549,-3.3381,0.091673,-1.7779,0
0.60378,-0.34,-0.08136,-0.59539,0.45305,-0.86898,-1.1493,0.0083429,1.6534,-3.3333,0.09209,-1.7749,0
0.6039,-0.33991,-0.081251,-0.59576,0.44936,-0.86692,-1.1487,0.0080975,1.6518,-3.3282,0.092522,-1.7718,0
0.60402,-0.33983,-0.081137,-0.59613,0.44562,-0.86479,-1.1481,0.0078594,1.6503,-3.323,0.092968,-1.7686,0
0.60415,-0.33974,-0.08102,-0.59649,0.44184,-0.8626,-1.1475,0.0076282,1.6486,-3.3176,0.093428,-1.7653,0
0.60429,-0.33965,-0.080898,-0.59685,0.43801,-0.86034,-1.1469,0.0074037,1.6469,-3.312,0.093903,-1.7619,0
0.60443,-0.33955,-0.080773,-0.59721,0.43412,-0.85802,-1.1463,0.0071858,1.6451,-3.3062,0.094393,-1.7584,0
0.60457,-0.33945,-0.080644,-0.59757,0.43019,-0.85563,-1.1457,0.0069743,1.6433,-3.3003,0.094897,-1.7548,0
0.60472,-0.33935,-0.080511,-0.59793,0.42621,-0.85317,-1.1452,0.006769,1.6414,-3.2942,0.095415,-1.7511,0
0.60487,-0.33925,-0.080375,-0.59828,0.42217,-0.85064,-1.1446,0.0065697,1.6395,-3.2879,0.095949,-1.7473,0
0.60503,-0.33914,-0.080235,-0.59864,0.41809,-0.84804,-1.144,0.0063762,1.6375,-3.2815,0.096497,-1.7434,0
0.60519,-0.33903,-0.080091,-0.59899,0.41395,-0.84537,-1.1434,0.0061884,1.6355,-3.2749,0.09706,-1.7393,0
0.60535,-0.33892,-0.079944,-0.59933,0.40976,-0.84263,-1.1429,0.0060061,1.6334,-3.2681,0.097638,-1.7352,0
0.60552,-0.33881,-0.079793,-0.59968,0.40551,-0.83981,-1.1424,0.0058292,1.6313,-3.2611,0.098232,-1.731,0
0.60569,-0.33869,-0.079638,-0.60003,0.40121,-0.83691,-1.1418,0.0056574,1.6291,-3.254,0.09884,-1.7267,0
0.60587,-0.33857,-0.07948,-0.60037,0.39686,-0.83394,-1.1413,0.0054907,1.6269,-3.2467,0.099464,-1.7222,0
0.60605,-0.33845,-0.079318,-0.60072,0.39245,-0.83088,-1.1408,0.0053289,1.6246,-3.2393,0.1001,-1.7177,0
0.60623,-0.33832,-0.079153,-0.60106,0.38798,-0.82775,-1.1403,0.0051718,1.6223,-3.2317,0.10076,-1.7131,0
0.60642,-0.3382,-0.078984,-0.6014,0.38346,-0.82453,-1.1399,0.0050194,1.6199,-3.2239,0.10143,-1.7083,0
0.60661,-0.33806,-0.078812,-0.60174,0.37888,-0.82122,-1.1394,0.0048714,1.6175,-3.216,0.10212,-1.7035,0
0.6068,-0.33793,-0.078637,-0.60209,0.37424,-0.81784,-1.139,0.0047278,1.615,-3.2079,0.10282,-1.6986,0
0.607,-0.33779,-0.078458,-0.60243,0.36955,-0.81436,-1.1386,0.0045885,1.6125,-3.1996,0.10354,-1.6936,0
0.60721,-0.33766,-0.078276,-0.60276,0.36479,-0.81079,-1.1382,0.0044532,1.61,-3.1912,0.10428,-1.6885,0
0.60741,-0.33751,-0.078091,-0.6031,0.35997,-0.80714,-1.1378,0.0043219,1.6074,-3.1827,0.10503,-1.6833,0
0.60762,-0.33737,-0.077902,-0.60344,0.3551,-0.80339,-1.1375,0.0041945,1.6047,-3.174,0.1058,-1.678,0
0.60784,-0.33722,-0.07771,-0.60378,0.35016,-0.79954,-1.1372,0.0040708,1.6021,-3.1651,0.10659,-1.6726,0
0.60805,-0.33707,-0.077515,-0.60412,0.34515,-0.7956,-1.1369,0.0039507,1.5993,-3.1561,0.10739,-1.6671,0
0.60828,-0.33692,-0.077317,-0.60446,0.34009,-0.79156,-1.1366,0.0038342,1.5966,-3.1469,0.10822,-1.6615,0
0.6085,-0.33677,-0.077116,-0.6048,0.33496,-0.78741,-1.1364,0.0037212,1.5938,-3.1376,0.10906,-1.6558,0
0.60873,-0.33661,-0.076911,-0.60514,0.32976,-0.78316,-1.1362,0.0036114,1.591,-3.1281,0.10992,-1.65,0
0.60896,-0.33645,-0.076703,-0.60548,0.3245,-0.77881,-1.1361,0.0035049,1.5881,-3.1185,0.1108,-1.6441,0
0.60919,-0.33629,-0.076492,-0.60582,0.31916,-0.77434,-1.136,0.0034016,1.5852,-3.1087,0.1117,-1.6382,0
0.60943,-0.33612,-0.076278,-0.60616,0.31376,-0.76977,-1.1359,0.0033013,1.5822,-3.0988,0.11261,-1.6321,0
0.60968,-0.33595,-0.076061,-0.6065,0.30829,-0.76507,-1.1358,0.0032039,1.5792,-3.0887,0.11355,-1.626,0
0.60992,-0.33578,-0.075841,-0.60684,0.30275,-0.76027,-1.1359,0.0031094,1.5762,-3.0785,0.11451,-1.6197,0
0.61017,-0.33561,-0.075618,-0.60718,0.29714,-0.75534,-1.1359,0.0030177,1.5732,-3.0681,0.11549,-1.6134,0
0.61042,-0.33543,-0.075392,-0.60752,0.29145,-0.75029,-1.136,0.0029287,1.5701,-3.0576,0.11649,-1.607,0
0.61068,-0.33525,-0.075163,-0.60786,0.28569,-0.74511,-1.1362,0.0028424,1.567,-3.0469,0.11752,-1.6004,0
0.61094,-0.33507,-0.074931,-0.6082,0.27986,-0.7398,-1.1364,0.0027585,1.5638,-3.0361,0.11856,-1.5938,0
0.6112,-0.33488,-0.074697,-0.60855,0.27394,-0.73436,-1.1366,0.0026772,1.5606,-3.0252,0.11963,-1.5871,0
0.61146,-0.3347,-0.074459,-0.60889,0.26795,-0.72878,-1.1369,0.0025982,1.5574,-3.0141,0.12073,-1.5803,0
0.61173,-0.33451,-0.074218,-0.60924,0.26187,-0.72307,-1.1373,0.0025216,1.5542,-3.0028,0.12185,-1.5734,0
0.612,-0.33431,-0.073975,-0.60959,0.25571,-0.7172,-1.1377,0.0024473,1.5509,-2.9914,0.12299,-1.5664,0
0.61228,-0.33412,-0.073729,-0.60993,0.24947,-0.71119,-1.1382,0.0023751,1.5477,-2.9799,0.12416,-1.5593,0
0.61256,-0.33392,-0.07348,-0.61028,0.24314,-0.70503,-1.1387,0.0023051,1.5443,-2.9682,0.12536,-1.5522,0
0.61284,-0.33372,-0.073228,-0.61063,0.23673,-0.6987,-1.1394,0.0022371,1.541,-2.9564,0.12658,-1.5449,0
0.61312,-0.33351,-0.072973,-0.61098,0.23022,-0.69222,-1.1401,0.0021712,1.5377,-2.9444,0.12784,-1.5375,0
0.61341,-0.3333,-0.072716,-0.61133,0.22363,-0.68556,-1.1408,0.0021072,1.5343,-2.9323,0.12912,-1.5301,0
0.6137,-0.33309,-0.072456,-0.61168,0.21694,-0.67874,-1.1417,0.0020451,1.5309,-2.92,0.13044,-1.5225,0
0.61399,-0.33288,-0.072194,-0.61204,0.21015,-0.67173,-1.1426,0.0019848,1.5275,-2.9076,0.13179,-1.5148,0
0.61429,-0.33266,-0.071929,-0.61239,0.20326,-0.66454,-1.1436,0.0019263,1.5241,-2.8951,0.13317,-1.5071,0
0.61459,-0.33244,-0.071661,-0.61275,0.19627,-0.65715,-1.1447,0.0018695,1.5207,-2.8824,0.13459,-1.4993,0
0.61489,-0.33222,-0.071391,-0.6131,0.18918,-0.64957,-1.1459,0.0018144,1.5172,-2.8696,0.13604,-1.4913,0
0.61519,-0.33199,-0.071118,-0.61346,0.18198,-0.64177,-1.1472,0.0017609,1.5138,-2.8566,0.13753,-1.4833,0
0.6155,-0.33176,-0.070842,-0.61382,0.17466,-0.63377,-1.1486,0.0017091,1.5103,-2.8435,0.13907,-1.4751,0
0.61581,-0.33153,-0.070565,-0.61418,0.16724,-0.62554,-1.1502,0.0016587,1.5069,-2.8302,0.14064,-1.4669,0
0.61612,-0.33129,-0.070285,-0.61454,0.15969,-0.61708,-1.1518,0.0016098,1.5034,-2.8168,0.14227,-1.4585,0
0.61644,-0.33105,-0.070002,-0.61491,0.15202,-0.60838,-1.1535,0.0015624,1.5,-2.8032,0.14393,-1.4501,0
0.61675,-0.33081,-0.069717,-0.61527,0.14423,-0.59942,-1.1554,0.0015164,1.4966,-2.7895,0.14565,-1.4415,0
0.61707,-0.33056,-0.069431,-0.61563,0.1363,-0.5902,-1.1574,0.0014717,1.4932,-2.7757,0.14742,-1.4329,0
0.6174,-0.33031,-0.069141,-0.616,0.12823,-0.58071,-1.1596,0.0014284,1.4897,-2.7617,0.14925,-1.4241,0
0.61772,-0.33005,-0.06885,-0.61637,0.12003,-0.57092,-1.1619,0.0013863,1.4864,-2.7475,0.15114,-1.4152,0
0.61805,-0.32979,-0.068557,-0.61674,0.11167,-0.56083,-1.1643,0.0013455,1.483,-2.7332,0.15309,-1.4062,0
0.61838,-0.32953,-0.068262,-0.6171,0.10316,-0.55042,-1.1669,0.0013058,1.4797,-2.7188,0.1551,-1.3971,0
