0.7,-0.3,0,0,0,0,0,0,0,0,0,0,0
0.69716,-0.30006,-0.0026354,-0.07854,0.014207,-0.01637,-0.043002,0.07854,0.07854,-0.07854,0.030086,-0.034771,0
0.69764,-0.29991,0.00090764,-0.15708,0.027439,-0.032661,-0.085008,0.15708,0,0,-0.034301,0.042122,0
0.69726,-0.30001,0.00093689,-0.23562,0.040303,-0.048791,-0.12638,0.23562,0.00030188,-0.0046041,-0.040136,0.043655,0
0.69535,-0.30049,-0.00061258,-0.2813,0.052624,-0.064656,-0.16676,0.26704,0.038374,-0.062782,-0.033053,0.016467,0
0.69303,-0.30117,-0.0026013,-0.30614,0.0646,-0.080124,-0.20607,0.27847,0.084819,-0.1378,-0.024303,-0.020857,0
0.69065,-0.30192,-0.0046884,-0.3228,0.076335,-0.095172,-0.24433,0.28223,0.1327,-0.21634,-0.015767,-0.061736,0
0.68831,-0.3027,-0.0067796,-0.3354,0.087863,-0.1098,-0.28158,0.28232,0.18016,-0.29488,-0.007779,-0.10392,0
0.686,-0.3035,-0.0088552,-0.34567,0.099197,-0.12403,-0.31784,0.28042,0.22658,-0.37342,-0.00038382,-0.14643,0
0.6837,-0.30432,-0.010907,-0.35445,0.11034,-0.13785,-0.35314,0.27733,0.27172,-0.45196,0.0064392,-0.18879,0
0.68142,-0.30516,-0.012931,-0.36222,0.12128,-0.15129,-0.38748,0.27351,0.3155,-0.5305,0.012728,-0.23075,0
0.67916,-0.30601,-0.01492,-0.36926,0.13201,-0.16436,-0.42087,0.26922,0.35789,-0.60849,0.01852,-0.27214,0
0.67696,-0.30685,-0.016861,-0.37575,0.14254,-0.17707,-0.45333,0.26463,0.39893,-0.68492,0.023856,-0.31287,0
0.67459,-0.30708,-0.018949,-0.3816,0.22108,-0.25561,-0.40338,0.25985,0.45724,-0.75281,0.043866,-0.34245,0
0.67233,-0.30752,-0.020945,-0.38741,0.27324,-0.33415,-0.38886,0.25524,0.50855,-0.82225,0.058512,-0.37523,0
0.67018,-0.30811,-0.022843,-0.39297,0.31059,-0.40563,-0.38915,0.25055,0.55352,-0.89205,0.068639,-0.41019,0
0.66812,-0.30878,-0.024662,-0.39823,0.3402,-0.46105,-0.3967,0.24575,0.59448,-0.9611,0.076203,-0.44584,0
0.66613,-0.30948,-0.02642,-0.40323,0.36518,-0.5068,-0.40828,0.24088,0.63291,-1.029,0.082366,-0.48145,0
0.6642,-0.31019,-0.028124,-0.40801,0.38692,-0.54578,-0.42239,0.23599,0.66941,-1.0955,0.087583,-0.51673,0
0.66233,-0.31091,-0.029778,-0.41261,0.40621,-0.57963,-0.43822,0.2311,0.70429,-1.1607,0.092086,-0.55155,0
0.66051,-0.31164,-0.031387,-0.41704,0.42352,-0.6094,-0.45523,0.22623,0.73774,-1.2246,0.096016,-0.58586,0
0.65873,-0.31236,-0.032952,-0.42133,0.43921,-0.63582,-0.47306,0.2214,0.76991,-1.287,0.099467,-0.6196,0
0.65701,-0.31308,-0.034474,-0.42548,0.45351,-0.65943,-0.49144,0.21661,0.8009,-1.3481,0.10251,-0.65276,0
0.65533,-0.31379,-0.035957,-0.42951,0.46661,-0.68062,-0.51018,0.21187,0.83078,-1.4079,0.10518,-0.68532,0
0.6537,-0.31449,-0.037401,-0.43344,0.47864,-0.69972,-0.52912,0.20719,0.85964,-1.4664,0.10754,-0.71729,0
0.65211,-0.31519,-0.038807,-0.43726,0.48973,-0.71699,-0.54815,0.20257,0.88752,-1.5235,0.10961,-0.74865,0
0.65055,-0.31588,-0.040178,-0.44098,0.49997,-0.73264,-0.56717,0.19801,0.91447,-1.5794,0.11142,-0.77941,0
0.64904,-0.31656,-0.041513,-0.44462,0.50944,-0.74686,-0.58611,0.19353,0.94055,-1.6341,0.113,-0.80957,0
0.64757,-0.31723,-0.042814,-0.44816,0.51821,-0.75981,-0.60489,0.18911,0.96579,-1.6875,0.11436,-0.83913,0
0.64613,-0.31789,-0.044082,-0.45163,0.52633,-0.77161,-0.62347,0.18476,0.99023,-1.7398,0.11553,-0.86811,0
0.64473,-0.31854,-0.045318,-0.45502,0.53387,-0.78237,-0.64181,0.18049,1.0139,-1.7909,0.11652,-0.89651,0
0.64337,-0.31918,-0.046523,-0.45833,0.54086,-0.79221,-0.65986,0.17629,1.0368,-1.8408,0.11734,-0.92433,0
0.64204,-0.31981,-0.047698,-0.46157,0.54735,-0.80121,-0.67761,0.17216,1.0591,-1.8896,0.11801,-0.95158,0
0.64074,-0.32044,-0.048843,-0.46474,0.55337,-0.80946,-0.69503,0.1681,1.0806,-1.9373,0.11854,-0.97826,0
0.63948,-0.32105,-0.04996,-0.46785,0.55895,-0.81701,-0.7121,0.16411,1.1015,-1.984,0.11895,-1.0044,0
0.63825,-0.32165,-0.051049,-0.47089,0.56413,-0.82394,-0.7288,0.1602,1.1218,-2.0295,0.11923,-1.03,0
0.63704,-0.32224,-0.05211,-0.47386,0.56893,-0.83031,-0.74512,0.15636,1.1415,-2.0741,0.11941,-1.055,0
0.63587,-0.32282,-0.053145,-0.47677,0.57338,-0.83616,-0.76106,0.15259,1.1605,-2.1176,0.1195,-1.0795,0
0.63473,-0.32339,-0.054155,-0.47962,0.5775,-0.84154,-0.7766,0.14889,1.1791,-2.1601,0.11949,-1.1035,0
0.63362,-0.32395,-0.055139,-0.48241,0.58132,-0.84649,-0.79174,0.14527,1.197,-2.2016,0.11939,-1.127,0
0.63253,-0.3245,-0.056098,-0.48514,0.58484,-0.85106,-0.80649,0.14171,1.2145,-2.2422,0.11923,-1.15,0
0.63147,-0.32504,-0.057034,-0.48782,0.5881,-0.85528,-0.82083,0.13823,1.2314,-2.2819,0.11899,-1.1724,0
0.63044,-0.32557,-0.057946,-0.49043,0.5911,-0.85918,-0.83477,0.13481,1.2479,-2.3206,0.11869,-1.1944,0
0.62943,-0.32609,-0.058836,-0.493,0.59386,-0.86278,-0.84831,0.13147,1.2638,-2.3584,0.11833,-1.2159,0
0.62845,-0.3266,-0.059703,-0.4955,0.59641,-0.86612,-0.86146,0.12819,1.2794,-2.3953,0.11792,-1.2369,0
0.62749,-0.3271,-0.060549,-0.49796,0.59874,-0.86921,-0.87421,0.12497,1.2944,-2.4314,0.11746,-1.2575,0
0.62655,-0.32759,-0.061373,-0.50036,0.60088,-0.87209,-0.88657,0.12183,1.3091,-2.4667,0.11696,-1.2776,0
0.62564,-0.32807,-0.062178,-0.50271,0.60283,-0.87476,-0.89855,0.11875,1.3233,-2.5011,0.11643,-1.2972,0
0.62476,-0.32854,-0.062961,-0.505,0.60461,-0.87725,-0.91015,0.11574,1.3371,-2.5346,0.11585,-1.3164,0
0.62389,-0.329,-0.063726,-0.50725,0.60623,-0.87958,-0.92137,0.11279,1.3506,-2.5674,0.11525,-1.3352,0
0.62305,-0.32945,-0.064471,-0.50945,0.60769,-0.88176,-0.93223,0.1099,1.3636,-2.5995,0.11462,-1.3535,0
0.62222,-0.32989,-0.065198,-0.5116,0.60901,-0.8838,-0.94273,0.10708,1.3763,-2.6307,0.11397,-1.3714,0
0.62142,-0.33032,-0.065906,-0.5137,0.61019,-0.88571,-0.95287,0.10431,1.3886,-2.6612,0.1133,-1.3889,0
0.62064,-0.33074,-0.066596,-0.51576,0.61125,-0.88751,-0.96267,0.10161,1.4006,-2.691,0.11261,-1.406,0
0.61988,-0.33116,-0.06727,-0.51776,0.61218,-0.88921,-0.97213,0.098971,1.4123,-2.72,0.1119,-1.4227,0
