0.16376,0.44412,-0.15991,0.096158,-0.071726,-0.010957
0.15885,0.43075,-0.15511,0.093376,-0.069755,-0.010043
0.15409,0.41777,-0.15046,0.090671,-0.06784,-0.0091703
0.14946,0.40519,-0.14595,0.088041,-0.065977,-0.0083381
0.14498,0.39299,-0.14157,0.085485,-0.064166,-0.0075444
0.14063,0.38116,-0.13733,0.083001,-0.062405,-0.0067878
0.13641,0.36968,-0.13321,0.080587,-0.060693,-0.0060669
0.13232,0.35854,-0.12921,0.078241,-0.059028,-0.0053803
0.12835,0.34775,-0.12534,0.075961,-0.057409,-0.0047268
0.12449,0.33727,-0.12158,0.073746,-0.055835,-0.004105
0.12076,0.32712,-0.11793,0.071593,-0.054304,-0.0035139
0.11713,0.31727,-0.11439,0.069502,-0.052815,-0.002952
0.11362,0.30771,-0.11096,0.06747,-0.051367,-0.0024184
0.11021,0.29845,-0.10763,0.065495,-0.04996,-0.001912
0.1069,0.28946,-0.1044,0.063577,-0.048591,-0.0014316
0.10369,0.28074,-0.10127,0.061714,-0.04726,-0.0009762
0.10058,0.27229,-0.098228,0.059904,-0.045965,-0.00054486
0.09756,0.26409,-0.095281,0.058146,-0.044706,-0.00013659
0.094631,0.25614,-0.092421,0.056438,-0.043482,0.00024954
0.09179,0.24842,-0.089647,0.05478,-0.042291,0.00061442
0.089034,0.24094,-0.086956,0.053169,-0.041133,0.00095891
0.086361,0.23369,-0.084346,0.051604,-0.040007,0.0012838
0.083768,0.22665,-0.081814,0.050085,-0.038911,0.00159
0.081252,0.21983,-0.079358,0.048609,-0.037846,0.0018783
0.078812,0.21321,-0.076975,0.047176,-0.03681,0.0021493
0.076445,0.20679,-0.074664,0.045784,-0.035803,0.0024038
0.07415,0.20056,-0.072423,0.044433,-0.034823,0.0026425
0.071923,0.19452,-0.070248,0.043121,-0.03387,0.0028661
0.069762,0.18867,-0.068139,0.041846,-0.032943,0.0030752
0.067667,0.18299,-0.066092,0.040609,-0.032041,0.0032704
0.065634,0.17748,-0.064108,0.039408,-0.031164,0.0034524
0.063663,0.17213,-0.062182,0.038242,-0.030312,0.0036217
0.06175,0.16695,-0.060315,0.037109,-0.029482,0.0037788
0.059895,0.16192,-0.058503,0.03601,-0.028675,0.0039244
0.058096,0.15705,-0.056746,0.034943,-0.02789,0.0040589
0.05635,0.15232,-0.055041,0.033907,-0.027127,0.0041829
0.054657,0.14773,-0.053388,0.032901,-0.026385,0.0042967
0.053015,0.14329,-0.051784,0.031924,-0.025663,0.004401
0.051422,0.13897,-0.050228,0.030976,-0.02496,0.004496
0.049876,0.13479,-0.048719,0.030056,-0.024277,0.0045823
0.048378,0.13073,-0.047256,0.029163,-0.023613,0.0046602
0.046924,0.12679,-0.045836,0.028296,-0.022966,0.0047302
0.045513,0.12298,-0.044459,0.027455,-0.022338,0.0047926
0.044146,0.11927,-0.043123,0.026638,-0.021726,0.0048478
0.042819,0.11568,-0.041827,0.025845,-0.021131,0.0048962
0.041532,0.1122,-0.04057,0.025075,-0.020553,0.004938
0.040283,0.10882,-0.039351,0.024328,-0.01999,0.0049737
0.039072,0.10555,-0.038168,0.023603,-0.019442,0.0050034
0.037898,0.10237,-0.037021,0.0229,-0.01891,0.0050276
0.036759,0.099287,-0.035909,0.022217,-0.018392,0.0050464
0.035654,0.096298,-0.034829,0.021554,-0.017888,0.0050603
0.034582,0.093399,-0.033782,0.020911,-0.017398,0.0050694
0.033542,0.090587,-0.032767,0.020287,-0.016921,0.005074
0.032534,0.08786,-0.031782,0.019681,-0.016457,0.0050743
0.031555,0.085215,-0.030827,0.019093,-0.016006,0.0050706
0.030607,0.082649,-0.0299,0.018523,-0.015567,0.005063
0.029686,0.080161,-0.029001,0.017969,-0.01514,0.0050519
0.028794,0.077748,-0.02813,0.017432,-0.014725,0.0050375
0.027928,0.075408,-0.027284,0.016911,-0.014321,0.0050198
0.027088,0.073137,-0.026464,0.016405,-0.013928,0.0049991
0.026274,0.070936,-0.025668,0.015914,-0.013545,0.0049756
0.025484,0.0688,-0.024896,0.015437,-0.013173,0.0049495
0.024717,0.066729,-0.024148,0.014975,-0.012812,0.0049209
0.023974,0.06472,-0.023422,0.014527,-0.01246,0.0048899
0.023253,0.062772,-0.022718,0.014091,-0.012117,0.0048568
0.022554,0.060882,-0.022035,0.013669,-0.011784,0.0048217
0.021875,0.05905,-0.021372,0.013259,-0.01146,0.0047847
0.021217,0.057272,-0.020729,0.012862,-0.011145,0.0047459
0.020579,0.055548,-0.020106,0.012476,-0.010838,0.0047056
0.01996,0.053876,-0.019502,0.012102,-0.01054,0.0046637
0.01936,0.052254,-0.018915,0.011738,-0.01025,0.0046204
0.018777,0.050681,-0.018346,0.011386,-0.0099672,0.0045758
0.018213,0.049155,-0.017795,0.011044,-0.0096926,0.0045301
0.017665,0.047676,-0.01726,0.010712,-0.0094253,0.0044833
0.017133,0.04624,-0.016741,0.01039,-0.0091654,0.0044355
0.016618,0.044848,-0.016237,0.010078,-0.0089124,0.0043868
0.016118,0.043498,-0.015749,0.0097752,-0.0086664,0.0043374
0.015633,0.042189,-0.015275,0.0094813,-0.008427,0.0042872
0.015163,0.040919,-0.014816,0.0091961,-0.0081941,0.0042364
0.014707,0.039687,-0.01437,0.0089194,-0.0079675,0.004185
0.014264,0.038493,-0.013938,0.0086509,-0.0077471,0.0041331
0.013835,0.037334,-0.013519,0.0083905,-0.0075326,0.0040808
0.013419,0.03621,-0.013112,0.0081379,-0.007324,0.0040281
0.013015,0.03512,-0.012718,0.0078927,-0.007121,0.0039752
0.012624,0.034063,-0.012335,0.0076549,-0.0069235,0.003922
0.012244,0.033037,-0.011964,0.0074242,-0.0067313,0.0038686
0.011876,0.032043,-0.011605,0.0072004,-0.0065444,0.003815
0.011518,0.031078,-0.011256,0.0069833,-0.0063625,0.0037614
0.011172,0.030143,-0.010917,0.0067726,-0.0061855,0.0037078
0.010836,0.029236,-0.010589,0.0065683,-0.0060133,0.0036541
0.01051,0.028355,-0.01027,0.00637,-0.0058458,0.0036005
0.010193,0.027502,-0.0099613,0.0061777,-0.0056827,0.003547
0.0098867,0.026674,-0.0096616,0.0059911,-0.0055241,0.0034936
0.0095893,0.025871,-0.009371,0.0058101,-0.0053698,0.0034404
0.0093007,0.025092,-0.0090892,0.0056345,-0.0052197,0.0033874
0.0090209,0.024337,-0.0088158,0.0054642,-0.0050735,0.0033346
0.0087494,0.023604,-0.0085506,0.005299,-0.0049314,0.003282
0.0084862,0.022894,-0.0082934,0.0051387,-0.004793,0.0032297
0.0082308,0.022205,-0.008044,0.0049832,-0.0046584,0.0031777
0.0079832,0.021536,-0.007802,0.0048323,-0.0045274,0.0031261
0.0077429,0.020888,-0.0075673,0.004686,-0.0044,0.0030748
0.0075099,0.020259,-0.0073397,0.004544,-0.0042759,0.0030238
0.007284,0.01965,-0.0071189,0.0044063,-0.0041553,0.0029733
0.0070648,0.019058,-0.0069048,0.0042727,-0.0040378,0.0029231
0.0068522,0.018484,-0.0066971,0.0041431,-0.0039235,0.0028734
0.006646,0.017928,-0.0064956,0.0040174,-0.0038123,0.0028241
0.006446,0.017388,-0.0063002,0.0038955,-0.003704,0.0027753
0.006252,0.016865,-0.0061107,0.0037772,-0.0035987,0.002727
0.0060639,0.016357,-0.0059269,0.0036624,-0.0034962,0.0026791
0.0058814,0.015865,-0.0057486,0.0035511,-0.0033964,0.0026317
0.0057044,0.015387,-0.0055757,0.0034431,-0.0032993,0.0025848
0.0055328,0.014924,-0.005408,0.0033384,-0.0032048,0.0025384
0.0053663,0.014475,-0.0052453,0.0032368,-0.0031128,0.0024926
0.0052048,0.014039,-0.0050875,0.0031382,-0.0030232,0.0024472
0.0050481,0.013617,-0.0049345,0.0030426,-0.0029361,0.0024024
0.0048962,0.013207,-0.004786,0.0029498,-0.0028512,0.0023581
0.0047489,0.012809,-0.0046421,0.0028599,-0.0027687,0.0023144
0.004606,0.012424,-0.0045024,0.0027726,-0.0026883,0.0022712
0.0044673,0.01205,-0.004367,0.0026879,-0.00261,0.0022286
0.0043329,0.011687,-0.0042356,0.0026058,-0.0025338,0.0021865
0.0042025,0.011335,-0.0041082,0.0025261,-0.0024597,0.0021449
0.004076,0.010994,-0.0039846,0.0024488,-0.0023875,0.0021039
0.0039534,0.010663,-0.0038648,0.0023739,-0.0023171,0.0020635
0.0038344,0.010342,-0.0037485,0.0023011,-0.0022487,0.0020237
0.003719,0.010031,-0.0036358,0.0022306,-0.002182,0.0019843
0.0036071,0.0097289,-0.0035264,0.0021622,-0.0021171,0.0019456
0.0034985,0.0094361,-0.0034203,0.0020958,-0.0020539,0.0019074
0.0033932,0.009152,-0.0033174,0.0020314,-0.0019924,0.0018697
0.0032911,0.0088766,-0.0032176,0.0019689,-0.0019324,0.0018327
0.0031921,0.0086094,-0.0031208,0.0019083,-0.001874,0.0017961
0.003096,0.0083502,-0.003027,0.0018495,-0.0018172,0.0017601
0.0030028,0.0080989,-0.0029359,0.0017924,-0.0017618,0.0017247
0.0029124,0.0078551,-0.0028476,0.0017371,-0.0017078,0.0016898
0.0028248,0.0076186,-0.0027619,0.0016834,-0.0016552,0.0016554
0.0027398,0.0073893,-0.0026788,0.0016314,-0.001604,0.0016216
0.0026573,0.0071669,-0.0025983,0.0015808,-0.001554,0.0015883
0.0025773,0.0069512,-0.0025201,0.0015318,-0.0015054,0.0015556
0.0024998,0.0067419,-0.0024443,0.0014843,-0.001458,0.0015234
0.0024245,0.006539,-0.0023708,0.0014381,-0.0014117,0.0014917
0.0023516,0.0063422,-0.0022995,0.0013934,-0.0013667,0.0014605
0.0022808,0.0061513,-0.0022303,0.0013499,-0.0013228,0.0014298
0.0022121,0.0059661,-0.0021632,0.0013078,-0.0012799,0.0013997
0.0021456,0.0057865,-0.0020981,0.0012669,-0.0012382,0.00137
0.002081,0.0056124,-0.002035,0.0012273,-0.0011974,0.0013409
0.0020184,0.0054434,-0.0019738,0.0011888,-0.0011577,0.0013122
0.0019576,0.0052796,-0.0019144,0.0011514,-0.0011189,0.001284
0.0018987,0.0051207,-0.0018568,0.0011152,-0.0010811,0.0012564
0.0018415,0.0049665,-0.001801,0.0010801,-0.0010442,0.0012291
0.0017861,0.004817,-0.0017468,0.0010459,-0.0010081,0.0012024
0.0017324,0.004672,-0.0016943,0.0010128,-0.00097296,0.0011762
0.0016802,0.0045314,-0.0016433,0.00098071,-0.00093861,0.0011503
0.0016297,0.004395,-0.0015939,0.00094953,-0.00090506,0.001125
0.0015806,0.0042627,-0.0015459,0.00091927,-0.00087228,0.0011001
0.001533,0.0041344,-0.0014994,0.0008899,-0.00084024,0.0010757
0.0014869,0.00401,-0.0014543,0.0008614,-0.00080894,0.0010516
0.0014421,0.0038893,-0.0014106,0.00083374,-0.00077833,0.0010281
0.0013987,0.0037722,-0.0013681,0.00080688,-0.00074839,0.0010049
0.0013566,0.0036587,-0.001327,0.00078082,-0.0007191,0.0009822
0.0013158,0.0035485,-0.0012871,0.00075551,-0.00069044,0.00095989
0.0012762,0.0034417,-0.0012484,0.00073094,-0.00066239,0.00093799
0.0012378,0.0033381,-0.0012108,0.00070709,-0.00063491,0.0009165
0.0012005,0.0032376,-0.0011744,0.00068394,-0.000608,0.00089541
0.0011644,0.0031402,-0.0011391,0.00066145,-0.00058162,0.00087471
0.0011294,0.0030457,-0.0011048,0.00063962,-0.00055576,0.0008544
0.0010954,0.002954,-0.0010716,0.00061841,-0.00053039,0.00083447
0.0010624,0.0028651,-0.0010393,0.00059782,-0.00050549,0.00081492
0.0010304,0.0027788,-0.0010081,0.00057781,-0.00048104,0.00079574
0.00099941,0.0026952,-0.00097775,0.00055838,-0.00045702,0.00077692
0.00096933,0.0026141,-0.00094834,0.00053951,-0.00043341,0.00075847
0.00094015,0.0025354,-0.00091982,0.00052116,-0.00041019,0.00074037
0.00091186,0.0024591,-0.00089215,0.00050334,-0.00038734,0.00072262
0.00088441,0.0023851,-0.00086532,0.00048602,-0.00036483,0.00070521
0.00085779,0.0023133,-0.00083929,0.00046918,-0.00034265,0.00068815
0.00083198,0.0022436,-0.00081405,0.00045282,-0.00032077,0.00067141
0.00080693,0.0021761,-0.00078956,0.0004369,-0.00029918,0.00065501
0.00078265,0.0021106,-0.00076581,0.00042143,-0.00027786,0.00063893
0.00075909,0.0020471,-0.00074278,0.00040638,-0.00025677,0.00062317
0.00073624,0.0019854,-0.00072044,0.00039174,-0.00023591,0.00060772
0.00071408,0.0019257,-0.00069877,0.00037749,-0.00021525,0.00059259
0.00069259,0.0018677,-0.00067775,0.00036363,-0.00019477,0.00057776
0.00067175,0.0018115,-0.00065737,0.00035013,-0.00017444,0.00056323
0.00065153,0.001757,-0.00063759,0.00033699,-0.00015424,0.00054899
0.00063192,0.0017041,-0.00061842,0.00032419,-0.00013416,0.00053505
0.0006129,0.0016528,-0.00059982,0.00031173,-0.00011416,0.0005214
0.00059445,0.0016031,-0.00058178,0.00029957,-9.4226e-05,0.00050803
0.00057656,0.0015548,-0.00056428,0.00028773,-7.4327e-05,0.00049494
0.00055921,0.001508,-0.00054731,0.00027617,-5.4437e-05,0.00048213
0.00054238,0.0014626,-0.00053085,0.0002649,-3.4531e-05,0.0004696
0.00052605,0.0014186,-0.00051488,0.0002539,-1.458e-05,0.00045733
0.00051022,0.0013759,-0.00049939,0.00024315,5.4462e-06,0.00044534
0.00049486,0.0013345,-0.00048437,0.00023266,2.5578e-05,0.00043361
0.00047997,0.0012943,-0.00046981,0.00022239,4.5847e-05,0.00042214
0.00046552,0.0012553,-0.00045568,0.00021236,6.629e-05,0.00041093
0.00045151,0.0012176,-0.00044197,0.00020253,8.6941e-05,0.00039999
0.00043792,0.0011809,-0.00042868,0.00019291,0.00010784,0.0003893
0.00042474,0.0011454,-0.00041579,0.00018347,0.00012903,0.00037887
0.00041196,0.0011109,-0.00040328,0.00017422,0.00015055,0.0003687
0.00039956,0.0010775,-0.00039115,0.00016513,0.00017245,0.00035879
0.00038753,0.001045,-0.00037939,0.0001562,0.00019478,0.00034913
0.00037587,0.0010136,-0.00036798,0.00014742,0.0002176,0.00033973
0.00036455,0.00098306,-0.00035691,0.00013876,0.00024096,0.0003306
0.00035358,0.00095347,-0.00034618,0.00013022,0.00026494,0.00032173
0.00034294,0.00092477,-0.00033577,0.00012179,0.0002896,0.00031312
0.00033262,0.00089693,-0.00032567,0.00011345,0.00031502,0.0003048
0.00032261,0.00086993,-0.00031587,0.00010519,0.00034129,0.00029675
0.0003129,0.00084375,-0.00030637,9.6993e-05,0.00036851,0.00028899
0.00030348,0.00081835,-0.00029716,8.8841e-05,0.00039678,0.00028152
0.00029434,0.00079372,-0.00028822,8.0718e-05,0.00042622,0.00027437
0.00028549,0.00076983,-0.00027955,7.2605e-05,0.00045697,0.00026754
0.00027689,0.00074666,-0.00027115,6.4483e-05,0.00048917,0.00026104
0.00026856,0.00072418,-0.00026299,5.6329e-05,0.00052301,0.00025491
0.00026048,0.00070238,-0.00025508,4.8118e-05,0.00055868,0.00024917
0.00025264,0.00068124,-0.00024741,3.9824e-05,0.0005964,0.00024383
0.00024503,0.00066074,-0.00023997,3.1415e-05,0.00063645,0.00023895
0.00023766,0.00064085,-0.00023275,2.2858e-05,0.00067911,0.00023456
0.0002305,0.00062156,-0.00022576,1.4112e-05,0.00072475,0.00023071
0.00022357,0.00060285,-0.00021897,5.1332e-06,0.0007738,0.00022747
0.00021684,0.0005847,-0.00021238,-4.1321e-06,0.00082675,0.00022492
0.00021031,0.0005671,-0.00020599,-1.3745e-05,0.00088421,0.00022314
0.00020398,0.00055003,-0.0001998,-2.3778e-05,0.00094692,0.00022227
0.00019784,0.00053348,-0.00019379,-3.4318e-05,0.0010158,0.00022245
0.00019189,0.00051742,-0.00018796,-4.5468e-05,0.0010919,0.00022388
0.00018611,0.00050185,-0.00018231,-5.7352e-05,0.0011767,0.00022679
0.00018051,0.00048674,-0.00017683,-7.0122e-05,0.0012719,0.00023151
0.00017508,0.00047209,-0.00017151,-8.3963e-05,0.00138,0.00023845
0.00016981,0.00045788,-0.00016635,-9.9096e-05,0.0015039,0.00024816
0.0001647,0.0004441,-0.00016135,-0.00011579,0.0016477,0.00026141
0.00015974,0.00043073,-0.0001565,-0.00013435,0.0018169,0.00027919
0.00015493,0.00041777,-0.00015179,-0.00015511,0.0020193,0.00030291
0.00015027,0.00040519,-0.00014723,-0.00017834,0.0022653,0.00033447
0.00014575,0.00039299,-0.0001428,-0.00020404,0.0025693,0.00037637
0.00014136,0.00038117,-0.00013851,-0.0002316,0.0029496,0.0004316
0.00014246,0.00048317,-0.00013434,-0.00073625,0.002895,0.00050247
0.00013817,0.00046863,-0.0001303,-0.00075051,0.0033931,0.00057731
0.00013953,0.00057282,-0.00012639,-0.0012624,0.0033274,0.00064496
0.00014117,0.00067842,-0.00012259,-0.0017796,0.0032642,0.00071881
0.00014311,0.00078542,-0.0001189,-0.0023021,0.0032033,0.00079883
0.00014533,0.00089382,-0.00011533,-0.0028299,0.0031448,0.00088502
0.00014786,0.0010036,-0.00011186,-0.0033631,0.0030886,0.00097737
0.00015068,0.0011148,-0.0001085,-0.0039016,0.0030347,0.0010759
0.0001538,0.0012273,-0.00010524,-0.0044453,0.0029831,0.0011805
0.00015724,0.0013413,-0.00010207,-0.0049945,0.0029337,0.0012913
0.00016099,0.0014566,-9.9005e-05,-0.0055489,0.0028864,0.0014083
0.00016505,0.0015733,-9.6027e-05,-0.0061088,0.0028413,0.0015314
0.00016009,0.0015259,-9.3142e-05,-0.0059753,0.0036883,0.0016553
0.00016429,0.0016443,-9.0341e-05,-0.006541,0.0036228,0.001766
0.00016881,0.0017641,-8.7624e-05,-0.0071121,0.0035599,0.0018837
0.00017366,0.0018851,-8.4988e-05,-0.0076884,0.0034996,0.0020085
0.00017884,0.0020075,-8.243e-05,-0.00827,0.0034419,0.0021402
0.00018435,0.0021311,-7.995e-05,-0.0088569,0.0033867,0.0022789
0.00019021,0.0022561,-7.7543e-05,-0.0094491,0.0033341,0.0024246
0.00019642,0.0023824,-7.5208e-05,-0.010047,0.0032839,0.0025772
0.00020298,0.0025099,-7.2943e-05,-0.010649,0.0032362,0.0027367
0.00019687,0.0024344,-7.0754e-05,-0.010377,0.0043932,0.0028863
0.00020354,0.0025634,-6.8622e-05,-0.010985,0.0043171,0.0030252
0.00021057,0.0026937,-6.6555e-05,-0.011598,0.0042441,0.0031722
0.00021796,0.0028253,-6.4548e-05,-0.012216,0.0041742,0.0033273
0.00022574,0.002958,-6.2601e-05,-0.012839,0.0041074,0.0034904
0.00029047,0.002869,-5.1518e-05,-0.012497,0.0053458,0.0036714
0.00029624,0.0030034,-4.9973e-05,-0.013125,0.0052492,0.0038104
0.00030245,0.0031389,-4.8474e-05,-0.013758,0.0051563,0.0039585
0.00047635,0.0030444,-2.29e-05,-0.013391,0.0063342,0.0041757
0.00047735,0.0031818,-2.2241e-05,-0.014028,0.006214,0.0042993
0.00047897,0.0033202,-2.1601e-05,-0.014671,0.0060982,0.0044334
0.00071883,0.0032202,1.3356e-05,-0.01428,0.0072319,0.0046646
0.00071339,0.0033605,1.2889e-05,-0.014927,0.0070905,0.0047744
0.00096833,0.0032593,5.0386e-05,-0.014529,0.0081963,0.0049936
0.00095558,0.0034014,4.8767e-05,-0.015179,0.0080308,0.0050809
0.0012216,0.003299,8.8342e-05,-0.014774,0.0091112,0.0052876
0.00146,0.0031997,0.0001243,-0.014377,0.010177,0.0054599
0.0014322,0.0033439,0.00012038,-0.01503,0.0099603,0.0054942
0.0016797,0.0032433,0.00015818,-0.014626,0.011003,0.0056569
0.0016455,0.0033889,0.0001532,-0.015281,0.010766,0.0056745
0.0019012,0.0032869,0.00019277,-0.014869,0.011788,0.0058284
0.0018605,0.0034338,0.00018672,-0.015528,0.011531,0.0058307
0.0021234,0.0033304,0.00022796,-0.015109,0.012532,0.0059766
0.0020762,0.0034786,0.00022081,-0.015769,0.012257,0.0059646
0.0023455,0.0033738,0.00026367,-0.015343,0.013239,0.0061033
0.0022918,0.0035231,0.00025541,-0.016006,0.012946,0.006078
0.0025667,0.003417,0.00029979,-0.015573,0.01391,0.0062102
0.0025066,0.0035673,0.00029041,-0.016238,0.0136,0.0061728
0.0027863,0.0034599,0.00033626,-0.015798,0.014547,0.0062989
0.0027197,0.0036112,0.00032574,-0.016465,0.014221,0.0062503
0.0030036,0.0035025,0.000373,-0.016019,0.015152,0.0063711
0.0032546,0.003397,0.00041543,-0.015582,0.016074,0.0064597
0.0031736,0.0035493,0.00040246,-0.016246,0.015708,0.0063722
0.0034284,0.0034424,0.00044623,-0.015802,0.016615,0.0064579
0.0033424,0.0035953,0.00043229,-0.016467,0.016236,0.0063634
0.0036005,0.0034871,0.00047733,-0.016017,0.01713,0.0064465
0.0035094,0.0036406,0.00046243,-0.016683,0.016737,0.0063455
0.0037703,0.003531,0.00050867,-0.016227,0.017619,0.0064263
0.0036743,0.0036852,0.0004928,-0.016894,0.017214,0.0063194
0.0039373,0.0035742,0.00054019,-0.016431,0.018083,0.0063982
0.0038365,0.003729,0.00052333,-0.017099,0.017667,0.0062859
0.0041012,0.0036167,0.0005718,-0.01663,0.018525,0.0063629
0.004331,0.0035078,0.00061468,-0.016171,0.019376,0.0064087
0.0042179,0.0036628,0.00059552,-0.016834,0.018926,0.0062651
0.0044493,0.0035526,0.00063943,-0.016369,0.019767,0.0063111
0.0043329,0.0037079,0.0006195,-0.017033,0.019307,0.0061655
0.0045655,0.0035963,0.00066438,-0.016562,0.020139,0.0062118
0.0044458,0.003752,0.00064368,-0.017225,0.01967,0.0060643
0.0046793,0.003639,0.00068946,-0.016749,0.020493,0.0061109
0.0045563,0.003795,0.00066798,-0.017412,0.020015,0.0059617
0.0047902,0.0036808,0.00071461,-0.01693,0.02083,0.0060087
0.0049879,0.0035699,0.00075503,-0.016457,0.021639,0.0060249
0.0048553,0.0037258,0.00073152,-0.017115,0.021131,0.0058497
0.0050536,0.0036137,0.00077273,-0.016637,0.021933,0.005868
0.0049192,0.0037697,0.00074868,-0.017295,0.021418,0.005694
0.0051175,0.0036562,0.00079062,-0.016811,0.022214,0.0057142
0.0049814,0.0038123,0.00076602,-0.017469,0.021691,0.0055414
0.0051796,0.0036976,0.00080862,-0.016979,0.022481,0.0055634
0.0053411,0.0035862,0.00084455,-0.016499,0.023267,0.005555
0.0051979,0.003742,0.00081829,-0.017151,0.022716,0.0053602
0.0053593,0.0036293,0.00085482,-0.016665,0.023497,0.0053551
0.0052157,0.0037851,0.00082825,-0.017317,0.02294,0.0051639
0.0053768,0.0036711,0.00086532,-0.016826,0.023716,0.0051618
0.0055011,0.0035606,0.00089542,-0.016344,0.024488,0.0051298
0.0053529,0.0037157,0.0008676,-0.016989,0.023905,0.0049202
0.005477,0.0036038,0.00089818,-0.016502,0.024673,0.0048926
0.0053297,0.0037589,0.00087028,-0.017146,0.024086,0.0046884
0.0054532,0.0036457,0.00090127,-0.016654,0.02485,0.0046649
0.0053068,0.0038006,0.00087328,-0.017297,0.024258,0.0044661
0.0054295,0.0036862,0.0009046,-0.016801,0.02502,0.0044462
0.0055151,0.0035752,0.00092849,-0.016313,0.025778,0.0043965
0.0053665,0.0037293,0.00089968,-0.016949,0.025162,0.0041821
0.0054515,0.003617,0.00092384,-0.016456,0.025918,0.0041373
0.0053051,0.0037709,0.00089518,-0.017091,0.025297,0.0039299
0.0053891,0.0036574,0.00091954,-0.016594,0.026051,0.0038896
0.0054362,0.0035473,0.00093618,-0.016104,0.026802,0.0038196
0.0052898,0.0037002,0.00090715,-0.016733,0.026158,0.0035996
0.0053362,0.0035888,0.00092392,-0.016239,0.026908,0.0035352
0.0053458,0.0034807,0.00093281,-0.015753,0.027655,0.0034417
0.0052018,0.0036325,0.0009039,-0.016373,0.026987,0.003212
0.0052109,0.0035232,0.00091286,-0.015882,0.027734,0.0031251
0.0050713,0.0036746,0.00088457,-0.016502,0.027064,0.0029056
0.0050796,0.003564,0.00089351,-0.016007,0.027811,0.0028247
0.0050514,0.0034567,0.00089429,-0.015519,0.028554,0.0027147
0.0049162,0.0036069,0.00086659,-0.016132,0.027862,0.0024878
0.0048874,0.0034984,0.00086729,-0.015639,0.028606,0.0023848
0.0048224,0.0033931,0.00085969,-0.015155,0.029348,0.0022532
0.0046938,0.0035419,0.00083308,-0.015759,0.028634,0.0020215
0.0046285,0.0034353,0.00082532,-0.01527,0.029377,0.0018977
0.0045274,0.0033319,0.00080914,-0.014788,0.030117,0.0017456
0.0044074,0.0034792,0.0007841,-0.015384,0.029382,0.0015118
0.0043062,0.0033745,0.00076769,-0.014898,0.030123,0.0013682
0.0041931,0.0035214,0.00074393,-0.015493,0.029388,0.001148
0.0040915,0.0034154,0.00072721,-0.015003,0.030131,0.0010122
0.0039684,0.0033126,0.00070515,-0.01452,0.03086,0.00085506
0.0038653,0.003458,0.00068333,-0.015108,0.030104,0.00063396
